Review,Size,Comfort,Features,star_rating
3,"['6', '7']","Shine on in triple airbag style and comfort wearing Skechers Street™ Tres-Air Uno - Modern Aff-Air. This sporty fashion lace-up features a nylon sheen upper with color pop lining, hotmelt overlays, a visible Skech-Air® airbag midsole, and a Skechers Air-Cooled Memory Foam® insole.","Skechers Air-Cooled Memory Foam® comfort insole
Skech-Air® visible airbag midsole",4.7
13,"['6', '7', '8']","Experience lightweight comfort and sleek style wearing Skechers Vapor Foam™ - Fresh Trend. This vegan lace-up features an engineered mesh upper with a Skechers Air-Cooled Memory Foam® insole, plus ultra-lightweight Vapor Foam™ cushioning.","Skechers Air-Cooled Memory Foam® comfort insole
Ultra-lightweight Vapor Foam™ cushioning
Crafted with 100% vegan materials",4.9
NA,"['6', '7', '8']","Experience lightweight comfort and sleek style wearing Skechers Vapor Foam™ - Fresh Trend. This vegan lace-up features an engineered mesh upper with a Skechers Air-Cooled Memory Foam® insole, plus ultra-lightweight Vapor Foam™ cushioning.","Skechers Air-Cooled Memory Foam® comfort insole
Ultra-lightweight Vapor Foam™ cushioning
Crafted with 100% vegan materials",NA
219,"['5', '6', '7', '8', '9', '10']","Find all the support and comfort you deserve for the warm-weather season in the Skechers Go Walk Arch Fit - Astound sandal. This thong sandal features a soft jersey knit upper with a supportive Arch FitÂ® contoured footbed and a lightweight, responsive ULTRA GOÂ® cushioning.","Patented Skechers Arch FitÂ® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight, responsive ULTRA GOÂ® cushioning
Durable dual-density traction outsole for stability
Soft jersey knit upper
Classic comfort thong sandal design
1 3/4 inch heel
SkechersÂ® and Arch FitÂ® logo details",4.6
219,"['5', '6', '7', '8', '9', '10']","Find all the support and comfort you deserve for the warm-weather season in the Skechers Go Walk Arch Fit - Astound sandal. This thong sandal features a soft jersey knit upper with a supportive Arch FitÂ® contoured footbed and a lightweight, responsive ULTRA GOÂ® cushioning.","Patented Skechers Arch FitÂ® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight, responsive ULTRA GOÂ® cushioning
Durable dual-density traction outsole for stability
Soft jersey knit upper
Classic comfort thong sandal design
1 3/4 inch heel
SkechersÂ® and Arch FitÂ® logo details",4.6
219,"['5', '6', '7', '8', '9', '10']","Find all the support and comfort you deserve for the warm-weather season in the Skechers Go Walk Arch Fit - Astound sandal. This thong sandal features a soft jersey knit upper with a supportive Arch FitÂ® contoured footbed and a lightweight, responsive ULTRA GOÂ® cushioning.","Patented Skechers Arch FitÂ® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight, responsive ULTRA GOÂ® cushioning
Durable dual-density traction outsole for stability
Soft jersey knit upper
Classic comfort thong sandal design
1 3/4 inch heel
SkechersÂ® and Arch FitÂ® logo details",4.6
219,[],"Find all the support and comfort you deserve for the warm-weather season in the Skechers Go Walk Arch Fit - Astound sandal. This thong sandal features a soft jersey knit upper with a supportive Arch FitÂ® contoured footbed and a lightweight, responsive ULTRA GOÂ® cushioning.","Patented Skechers Arch FitÂ® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight, responsive ULTRA GOÂ® cushioning
Durable dual-density traction outsole for stability
Soft jersey knit upper
Classic comfort thong sandal design
1 3/4 inch heel
SkechersÂ® and Arch FitÂ® logo details",4.6
NA,[],"Find all the support and comfort you deserve for the warm-weather season in the Skechers Go Walk Arch Fit - Astound sandal. This thong sandal features a soft jersey knit upper with a supportive Arch FitÂ® contoured footbed and a lightweight, responsive ULTRA GOÂ® cushioning.","Patented Skechers Arch FitÂ® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight, responsive ULTRA GOÂ® cushioning
Durable dual-density traction outsole for stability
Soft jersey knit upper
Classic comfort thong sandal design
1 3/4 inch heel
SkechersÂ® and Arch FitÂ® logo details",NA
105,"['5', '6']",Amaze your feet in long-lasting supportive comfort with the Skechers GOwalk Arch Fit® - Astonish sandal. This strappy comfort sandal features a canvas upper with frayed details and a cushioned Arch Fit® footbed.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Footbed will mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning
Elasticized knit fabric upper with adjustable strap closure
Open-toe strappy design
Flexible traction outsole
Machine washable
Skechers® and Arch Fit® logo details",4.4
98,"['5', '6', '7', '8', '9', '10']","Get all the support you need for sunny weather with the Skechers Arch Fit GOwalk sandal. Features lightweight, responsive ULTRA GO(TM) cushioning and supportive contoured Arch Fit footbed design. Soft knit mesh fabric upper in a sporty thong sandal design.
Details
Soft knit mesh fabric upper
Solid color mesh with woven in soft texture finish
Sporty thong upper with fabric toe post and soft lining
Side S logo detail
Lightweight, responsive ULTRA GO(TM) cushioning
Arch Fit design with anatomically designed supportive midsole
Contoured cushioned footbed
Dual density outsole for added stability and support
Soft knit mesh fabric upper
Weight: 6.55 oz. per shoe in a women's size 7
1 3/4 inch heel",NA,4.5
98,[],"Get all the support you need for sunny weather with the Skechers Arch Fit GOwalk sandal. Features lightweight, responsive ULTRA GO(TM) cushioning and supportive contoured Arch Fit footbed design. Soft knit mesh fabric upper in a sporty thong sandal design.
Details
Soft knit mesh fabric upper
Solid color mesh with woven in soft texture finish
Sporty thong upper with fabric toe post and soft lining
Side S logo detail
Lightweight, responsive ULTRA GO(TM) cushioning
Arch Fit design with anatomically designed supportive midsole
Contoured cushioned footbed
Dual density outsole for added stability and support
Soft knit mesh fabric upper
Weight: 6.55 oz. per shoe in a women's size 7
1 3/4 inch heel",NA,4.5
98,[],"Get all the support you need for sunny weather with the Skechers Arch Fit GOwalk sandal. Features lightweight, responsive ULTRA GO(TM) cushioning and supportive contoured Arch Fit footbed design. Soft knit mesh fabric upper in a sporty thong sandal design.
Details
Soft knit mesh fabric upper
Solid color mesh with woven in soft texture finish
Sporty thong upper with fabric toe post and soft lining
Side S logo detail
Lightweight, responsive ULTRA GO(TM) cushioning
Arch Fit design with anatomically designed supportive midsole
Contoured cushioned footbed
Dual density outsole for added stability and support
Soft knit mesh fabric upper
Weight: 6.55 oz. per shoe in a women's size 7
1 3/4 inch heel",NA,4.5
219,"['6', '7', '8', '9', '10']","Find all the support and comfort you deserve for the warm-weather season in the Skechers Go Walk Arch Fit - Astound sandal. This thong sandal features a soft jersey knit upper with a supportive Arch FitÂ® contoured footbed and a lightweight, responsive ULTRA GOÂ® cushioning.","Patented Skechers Arch FitÂ® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight, responsive ULTRA GOÂ® cushioning
Durable dual-density traction outsole for stability
Soft jersey knit upper
Classic comfort thong sandal design
1 3/4 inch heel
SkechersÂ® and Arch FitÂ® logo details",4.6
105,"['6', '7']",Amaze your feet in long-lasting supportive comfort with the Skechers GOwalk Arch Fit® - Astonish sandal. This strappy comfort sandal features a canvas upper with frayed details and a cushioned Arch Fit® footbed.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Footbed will mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning
Elasticized knit fabric upper with adjustable strap closure
Open-toe strappy design
Flexible traction outsole
Machine washable
Skechers® and Arch Fit® logo details",4.4
24,['7'],"Get all the support you need on sunny weather days with Skechers GO WALK Arch Fit® - Wondrous. This dual cross strap slide sandal features an elasticized knit upper with a supportive Arch Fit® contoured footbed and a lightweight, responsive ULTRA GO® cushioning.","Patented Skechers Arch Fit® system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning",4.5
24,['7'],"Get all the support you need on sunny weather days with Skechers GO WALK Arch Fit® - Wondrous. This dual cross strap slide sandal features an elasticized knit upper with a supportive Arch Fit® contoured footbed and a lightweight, responsive ULTRA GO® cushioning.","Patented Skechers Arch Fit® system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning",4.5
549,"['6', '7', '8', '10']","Step-in to convenient walking comfort and cushioning wearing Skechers Hands Free Slip-ins™ GO WALK® FLEX - Relish. This laceless design features a Skechers Slip-ins™ molded pop-up heel panel, a breathable athletic mesh upper, a unique Comfort Pillow™ and lightweight ULTRA GO® cushioning.","Skechers Hands Free Slip-ins™ molded heel panel for an easy fit
Lightweight, responsive ULTRA GO® cushioning
Unique Comfort Pillow™ design in the heel adds pleasure with every step
Skechers Air-Cooled Memory Foam® cushioned comfort insole",4.5
8,"['6', '8']",Post-run recovery gets upgraded with more comfort and athletic style in Skechers Hyper Slide - Exceptional. This thong sandal features a smooth synthetic upper with HYPER BURST® cushioning and a Goodyear® Rubber Outsole.,"HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Contoured comfort footbed
Goodyear® Rubber Outsole for enhanced traction, stability and durability",5
