Review,Size,Comfort,Features,star_rating
471.0,Not Loading,Regular fit Lace closure adidas PRIMEKNIT+FORGED textile upper Responsive energy-return feel Linear Energy Push system Light BOOST Weight: 257 g (size UK 5.5) Midsole drop: 10 mm (heel: 29.3 mm / forefoot: 19.3 mm) Continental™ Better Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester Colour: Non Dyed / Lucid Pink / Lucid Lemon Product code: IE3063,"LIGHTWEIGHT EVERYDAY RUNNING SHOES MADE IN PART WITH PARLEY OCEAN PLASTIC.
Charge through your daily run with fresh energy. These adidas running shoes represent the new generation of our iconic Ultraboost, and they're lighter and more responsive than ever. The magic lies in the Light BOOST midsole, designed to power every step so you feel strong, kilometre after kilometre. We integrate a Linear Energy Push system into the outsole for added stability, and we top it with foot-hugging adidas PRIMEKNIT. The colourful outsole delivers a vibrant pop-art vibe to match the energetic feel of these go-to runners.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",4.6
8.0,Not Loading,Regular fit Lace closure adidas PRIMEKNIT textile upper with adaptive sock-like-fit collar Forward-motion feel Purecut laceless sock forefoot adidas 4D midsole Weight: 291 g (size UK 5.5) Midsole drop: 11.3 mm (heel: 32.5 mm / forefoot: 21.2 mm) Continental™ Rubber outsole Contains a minimum of 20% recycled and renewable content Colour: Core Black / Cloud White / Grey Five Product code: IG8995,"CODED FOR FORWARD MOTION, THESE RUNNING SHOES PROVIDE A SMOOTH RIDE.
Whether you're focused on your next stride or the finish line, running is all about moving forward. That's why the 4DFWD 3 running shoes are coded for forward motion. We updated the innovative 3D-printed adidas 4D midsole with a new lattice structure that transforms impact forces into forward motion and combined it with the extraordinary traction of a Continental™ Rubber outsole. Adaptive adidas PRIMEKNIT is paired with light, breathable mesh to keep your feet comfortable, kilometre after kilometre.",5.0
5.0,Not Loading,Regular fit Lace closure Engineered mesh upper BOOST midsole Torsion System Rubber outsole Upper contains a minimum of 50% recycled content Colour: Silver Green / Grey One / Core Black Product code: ID9579,"SHOES FOR DAILY EXPLORATION MADE IN PART WITH RECYCLED MATERIALS.
From coffee shop to daily commute to dance club, the adidas X_PLR Boost shoes supercharge your steps all day. That's because they ride on a responsive BOOST midsole. All the energy you give, you get back. A fresh take on familiar style, they feature a mesh upper wrapped in an iconic cage and finished with a distressed look.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",5.0
,Not Loading,Lace closure Leather upper One-piece polyurethane outsole unit Colour: Black / Black / Cream White Product code: ID2022,"UNORTHODOX Y-3 TRAINERS WITH A SUBTLE NOD TO THE ADIDAS SUPERSTAR SHOES.
The Y-3 Kyasu Lo skews conventional design and focuses instead on minimalist expression. Without using any glue or lining, the tooling is crafted with a one-piece polyurethane build, with the single-layer premium leather upper stitched onto the irregular, concrete-like structure. The result is a completely raw interpretation of a shoe and an entirely new interpretation of an adidas icon.",
91.0,Not Loading,Regular fit Lace closure Mesh upper with transparent mesh top layer BOOST and Bounce midsole TPU heel counter Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Grey Three / Carbon Product code: HP5968,"AVRYN. THE EVERYDAY VERSATILE TRAINER THAT CANT BE DEFINED.
Step into the BOOST and Bounce technologies of AVRYN for a new combo of versatility and comfort. It's the best of breakthrough sneaker tech now in a lifestyle shoe for all. Styling options unlimited.",4.4
234.0,Not Loading,"Regular fit Lace closure Mono mesh upper Lightweight, stable feel Textile lining LIGHTMOTION cushioning Weight: 295 g (size UK 8.5) Midsole drop: 9.5 mm (heel: 33 mm / forefoot: 23.5 mm) Adiwear outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Core Black / Cloud White Product code: IE7261","A STABLE, LIGHTWEIGHT RUNNING SHOE MADE IN PART WITH RECYCLED MATERIALS
Training to achieve a new personal best, or just trying to make it to the bus stop on time? Whatever your goal, wherever you're going, the adidas Duramo SL Shoes put some snap into your step with LIGHTMOTION cushioning that is light, responsive and sculpted for comfort. The airy mesh upper keeps your feet feeling cool and dry no matter how much of a sweat you're working up. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.6
38.0,Not Loading,Regular fit Mesh upper Lace closure Cushioned feel Rubber outsole Colour: Night Sky / Active Gold / Lucid Blue Product code: GC0987,"EMPOWER YOURSELF WITH COMFORT AND A DASH OF STYLE
Whether you’re an experienced male runner concentrated on dominating your next race or just getting started, Restound running shoes will empower you to run fast, confident and true. adidas running shoes for men feature technical designs that support every running style and surface, while aimed at helping you achieve your greatness.",3.9
221.0,Not Loading,Regular fit Slip-on Two-tone knit upper Cloudfoam Textile lining Synthetic outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Core Black / Cloud White Product code: IF7359,"SLIP-ON SNEAKERS MADE IN PART WITH RECYCLED MATERIALS.
When it comes to your sneaker game, you don't need any pointers. These adidas sneakers confirm it. From the effortless, slip-on design to the eye-catching two-tone knit upper, they're comfy yet sophisticated. Cloudfoam cushioning puts energy into your stride. The bold lettering across the strap and woven label at the collar point to the adidas heritage. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.7
8.0,Not Loading,Regular fit Lace closure adidas PRIMEKNIT textile upper with adaptive sock-like-fit collar Forward-motion feel Purecut laceless sock forefoot adidas 4D midsole Weight: 291 g (size UK 5.5) Midsole drop: 11.3 mm (heel: 32.5 mm / forefoot: 21.2 mm) Continental™ Rubber outsole Contains a minimum of 20% recycled and renewable content Colour: Lucid Pink / Zero Metalic / Lucid Lemon Product code: IG8988,"CODED FOR FORWARD MOTION, THESE RUNNING SHOES PROVIDE A SMOOTH RIDE.
Whether you're focused on your next stride or the finish line, running is all about moving forward. That's why the 4DFWD 3 running shoes are coded for forward motion. We updated the innovative 3D-printed adidas 4D midsole with a new lattice structure that transforms impact forces into forward motion and combined it with the extraordinary traction of a Continental™ Rubber outsole. Adaptive adidas PRIMEKNIT is paired with light, breathable mesh to keep your feet comfortable, kilometre after kilometre.",5.0
3.0,Not Loading,Regular fit Buckle closure adidas PRIMEKNIT upper BOOST midsole Textile lining Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Core Black / Lucid Lemon Product code: IG3088,"SUPER COMFORTABLE SNEAKERS MADE IN PART WITH RECYCLED MATERIALS.
For everyday sneakers with impeccable performance credentials, look no further. These Ultraboost shoes feature metal buckles instead of laces — a practical touch that's in line with the sleek, modern design. The adidas PRIMEKNIT upper fits snugly against your foot while energy-returning BOOST cushioning feels comfortable and supportive. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.0
8.0,Not Loading,Regular fit Lace closure Synthetic leather upper Toe bumper Textile lining Rubber cupsole Colour: Cloud White / Royal Blue / Impact Orange Product code: IG6532,"STYLISH, EVERYDAY TRAINERS THAT ELEVATE ANY LOOK.
Tackle your to-do list in these adidas trainers. The smooth faux leather upper is lined for comfort. A toe bumper adds protection at the front of the foot, and the classic rubber cupsole stands up to daily wear. The clean, contoured silhouette topped off with the iconic 3-Stripes ticks the box for style.",4.9
737.0,Not Loading,Regular fit Lace closure Textile upper Cushioned feel Textile lining Cloudfoam midsole Contains at least 20% recycled content Colour: Core Black / Better Scarlet / Cloud White Product code: HP6095,"RUNNING-INSPIRED SHOES MADE IN PART WITH RECYCLED MATERIALS.
Walking is an essential part of daily life. Comfort should be too. Enjoy every step you take in these adidas shoes. Inspired by classic running shoes, they have plush Cloudfoam cushioning and a snug fit. Plus, 3-Stripes style. Do you even need any other shoes?

This product features at least 20% recycled materials. By reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.",4.5
30.0,Not Loading,Regular fit Lace closure Mesh upper with transparent mesh top layer BOOST and Bounce midsole TPU heel counter Adiwear outsole Upper contains a minimum of 50% recycled content Colour: Lucid Blue / Lucid Blue / Coral Fusion Product code: HP5977,"STYLISH SNEAKERS MADE IN PART WITH RECYCLED MATERIALS.
The next stars of your sneaker collection. These adidas shoes add a classic touch to any outfit, from distressed jeans to tailoring. The airy mesh upper has a modern, layered look while the chunky outsole combines the best of adidas tech. With dependable BOOST and Bounce cushioning, you can comfortably wear these kicks from your morning walk to an evening with friends.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.0
1.0,Not Loading,Regular fit Lace closure Synthetic upper Synthetic lining Rubber outsole Upper contains a minimum of 50% recycled content Colour: Cloud White / Cloud White / Collegiate Green Product code: IF4076,"LAID-BACK SHOES WITH EASY STYLE, MADE IN PART WITH RECYCLED MATERIALS.
A streamlined modern profile gives these adidas shoes a fresh perspective on everyday life. They feature a flexible synthetic upper that rides on a rubber outsole for a solid, grippy step. Their timeless look pairs well with anything for stylish versatility.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",5.0
